"","site","year","month","ppt","tmax","tmin"
"2070","Redcliffs",1999,6,33.9370002746582,32.6809997558594,15.3971004486084
"2071","Redcliffs",1999,7,45.6890029907227,34.8587989807129,20.4015007019043
"2072","Redcliffs",1999,8,16.7840003967285,35.4627990722656,20.8931999206543
"2073","Redcliffs",1999,9,5.40000009536743,31.8852005004883,16.3469009399414
"2074","Redcliffs",1999,10,0,28.0701999664307,9.87090015411377
"2075","Redcliffs",1999,11,0.432000011205673,21.2248001098633,4.9886999130249
"2076","Redcliffs",1999,12,0.583000004291534,12.6402997970581,0.132200002670288
"2077","Redcliffs",2000,1,22.101001739502,12.4725999832153,1.73749995231628
"2078","Redcliffs",2000,2,69.7590026855469,14.0036001205444,3.57550001144409
"2079","Redcliffs",2000,3,29.6740016937256,17.2467994689941,4.76200008392334
"2080","Redcliffs",2000,4,5.73800039291382,25.871000289917,10.243200302124
"2081","Redcliffs",2000,5,3.89800024032593,30.9524002075195,15.1618003845215
"2082","Redcliffs",2000,6,3.74000024795532,35.3434982299805,18.5475006103516
"2083","Redcliffs",2000,7,0.603000044822693,37.4524993896484,19.8521003723145
"2084","Redcliffs",2000,8,38.7690010070801,36.3244018554688,22.0160999298096
"2085","Redcliffs",2000,9,8.71100044250488,31.9433002471924,16.4375991821289
"2086","Redcliffs",2000,10,58.5910034179688,22.650899887085,11.3731002807617
"2087","Redcliffs",2000,11,13.956000328064,12.3008003234863,1.16659998893738
"2088","Redcliffs",2000,12,1.51400005817413,13.6237001419067,0.770600020885468
"2089","Redcliffs",2001,1,31.4790019989014,10.5145998001099,0.203799992799759
"2090","Redcliffs",2001,2,30.8890018463135,12.5725002288818,1.9316999912262
"2091","Redcliffs",2001,3,47.7100028991699,18.0764007568359,5.84999990463257
"2092","Redcliffs",2001,4,25.8950004577637,21.8953990936279,8.23859977722168
"2093","Redcliffs",2001,5,1.91100013256073,31.6137008666992,15.5424003601074
"2094","Redcliffs",2001,6,2.73700022697449,34.7943000793457,17.8477001190186
"2095","Redcliffs",2001,7,12.8640003204346,36.7081985473633,20.511100769043
"2096","Redcliffs",2001,8,21.2570018768311,36.9962005615234,21.6847991943359
"2097","Redcliffs",2001,9,0,34.1030006408691,17.9745998382568
"2098","Redcliffs",2001,10,3.56600022315979,26.9188995361328,11.950400352478
"2099","Redcliffs",2001,11,15.1660003662109,18.2238998413086,6.2532000541687
"2100","Redcliffs",2001,12,24.3090019226074,9.09290027618408,-0.928300023078918
"2101","Redcliffs",2002,1,2.21000003814697,10.6344995498657,-0.453999996185303
"2102","Redcliffs",2002,2,1.41400003433228,15.3427000045776,1.01080000400543
"2103","Redcliffs",2002,3,7.46500015258789,16.7506999969482,2.85700011253357
"2104","Redcliffs",2002,4,1.58500003814697,25.2562999725342,10.6148996353149
"2105","Redcliffs",2002,5,0,28.5342998504639,13.0406999588013
"2106","Redcliffs",2002,6,0,35.8767013549805,18.800500869751
"2107","Redcliffs",2002,7,3.62400007247925,39.0278015136719,22.6096000671387
"2108","Redcliffs",2002,8,0,36.9271011352539,21.3206005096436
"2109","Redcliffs",2002,9,30.6430015563965,31.4396991729736,18.0701999664307
"2110","Redcliffs",2002,10,17.5170001983643,22.827600479126,10.3388004302979
"2111","Redcliffs",2002,11,20.8320007324219,16.5998992919922,4.15689992904663
"2112","Redcliffs",2002,12,14.6440010070801,10.6865997314453,0.994899988174438
"2113","Redcliffs",2003,1,3.99200010299683,15.6101999282837,3.19980001449585
"2114","Redcliffs",2003,2,64.7779998779297,12.6372995376587,2.53060007095337
"2115","Redcliffs",2003,3,36.3460006713867,16.7632007598877,4.93359994888306
"2116","Redcliffs",2003,4,23.6660003662109,20.3304004669189,7.34200000762939
"2117","Redcliffs",2003,5,2.49600005149841,28.7605991363525,14.069899559021
"2118","Redcliffs",2003,6,0,34.6370010375977,18.3628997802734
"2119","Redcliffs",2003,7,3.75600028038025,39.4299011230469,22.5624008178711
"2120","Redcliffs",2003,8,16.2350006103516,36.0985984802246,22.3288993835449
"2121","Redcliffs",2003,9,8.96300029754639,33.130500793457,17.9066009521484
"2122","Redcliffs",2003,10,1.09500002861023,28.380500793457,13.250599861145
"2123","Redcliffs",2003,11,16.6360015869141,14.2188997268677,3.74569988250732
"2124","Redcliffs",2003,12,39.4560012817383,11.0970001220703,0.749400019645691
"2125","Redcliffs",2004,1,9.22000026702881,10.6531000137329,-0.60259997844696
"2126","Redcliffs",2004,2,79.4730072021484,10.0193004608154,0.828199982643127
"2127","Redcliffs",2004,3,3.04500007629395,22.6872005462646,8.15489959716797
"2128","Redcliffs",2004,4,32.9490013122559,22.2908992767334,9.18589973449707
"2129","Redcliffs",2004,5,1.27400004863739,28.7914009094238,13.8555002212524
"2130","Redcliffs",2004,6,1.40100002288818,34.3508987426758,18.5785007476807
"2131","Redcliffs",2004,7,13.9790010452271,36.9744987487793,20.7945995330811
"2132","Redcliffs",2004,8,14.6630010604858,35.1955986022949,20.5737991333008
"2133","Redcliffs",2004,9,9.63700008392334,31.24049949646,16.0898990631104
"2134","Redcliffs",2004,10,108.299003601074,21.9634990692139,10.7889995574951
"2135","Redcliffs",2004,11,53.4670028686523,13.9588003158569,3.85150003433228
"2136","Redcliffs",2004,12,50.3040008544922,10.8172998428345,1.13540005683899
"2137","Redcliffs",2005,1,84.474006652832,11.2498998641968,3.39580011367798
"2138","Redcliffs",2005,2,79.5180053710938,12.6091003417969,3.77970004081726
"2139","Redcliffs",2005,3,49.5620040893555,16.2824993133545,5.11269998550415
"2140","Redcliffs",2005,4,54.8390007019043,20.8064994812012,7.21950006484985
"2141","Redcliffs",2005,5,15.2180004119873,28.0034999847412,13.372200012207
"2142","Redcliffs",2005,6,16.9190006256104,31.619499206543,15.9413003921509
"2143","Redcliffs",2005,7,13.6840009689331,38.9733009338379,21.7667999267578
"2144","Redcliffs",2005,8,31.0550022125244,34.7508010864258,20.5025005340576
"2145","Redcliffs",2005,9,3.04000020027161,31.4771995544434,16.7493000030518
"2146","Redcliffs",2005,10,38.1830024719238,24.3726997375488,11.4751996994019
"2147","Redcliffs",2005,11,7.89600038528442,18.0762004852295,5.29680013656616
"2148","Redcliffs",2005,12,6.05300045013428,11.8062000274658,0.369199991226196
"2149","Redcliffs",2006,1,16.0990009307861,12.0700998306274,0.0538000017404556
"2150","Redcliffs",2006,2,1.91600012779236,15.4513998031616,1.86800003051758
"2151","Redcliffs",2006,3,74.6480026245117,13.9167003631592,3.21860003471375
"2152","Redcliffs",2006,4,20.9270000457764,22.1889991760254,8.62969970703125
"2153","Redcliffs",2006,5,3.11100006103516,30.7315006256104,15.4690999984741
"2154","Redcliffs",2006,6,5.66200017929077,35.9170989990234,18.9794998168945
"2155","Redcliffs",2006,7,17.4640007019043,37.8776016235352,22.8145008087158
"2156","Redcliffs",2006,8,2.24700021743774,35.6953010559082,22.2646007537842
"2157","Redcliffs",2006,9,12.5100002288818,30.3199996948242,16.2451992034912
"2158","Redcliffs",2006,10,38.1459999084473,22.3938007354736,10.0616998672485
"2159","Redcliffs",2006,11,0,17.8295001983643,4.96509981155396
"2160","Redcliffs",2006,12,16.0030002593994,10.4022998809814,-0.465099990367889
"2161","Redcliffs",2007,1,9.43900012969971,8.37740039825439,-3.58680009841919
"2162","Redcliffs",2007,2,17.1040000915527,14.8752002716064,2.4310998916626
"2163","Redcliffs",2007,3,5.46700048446655,20.4927005767822,6.88619995117188
"2164","Redcliffs",2007,4,24.9160003662109,23.6123008728027,9.71269989013672
"2165","Redcliffs",2007,5,1.307000041008,29.7133007049561,14.6129999160767
"2166","Redcliffs",2007,6,1.57700002193451,35.475399017334,18.077600479126
"2167","Redcliffs",2007,7,27.923002243042,38.5004997253418,22.3012008666992
"2168","Redcliffs",2007,8,23.2110004425049,36.2677001953125,22.7833995819092
"2169","Redcliffs",2007,9,32.5050010681152,31.0245990753174,17.5296993255615
"2170","Redcliffs",2007,10,0,24.0207004547119,10.5643997192383
"2171","Redcliffs",2007,11,2.60500001907349,19.3211994171143,5.6016001701355
"2172","Redcliffs",2007,12,73.6970062255859,8.3371000289917,-0.0232999995350838
"2173","Redcliffs",2008,1,55.7220039367676,9.00119972229004,-0.647000014781952
"2174","Redcliffs",2008,2,41.742000579834,11.9111003875732,1.21039998531342
"2175","Redcliffs",2008,3,1.18400001525879,18.1313991546631,4.21260023117065
"2176","Redcliffs",2008,4,0.552000045776367,22.2378997802734,6.73640012741089
"2177","Redcliffs",2008,5,8.33600044250488,25.9612007141113,11.8797998428345
"2178","Redcliffs",2008,6,1.52300012111664,34.5936012268066,17.2721004486084
"2179","Redcliffs",2008,7,15.6710004806519,37.5143013000488,22.2642993927002
"2180","Redcliffs",2008,8,6.52700042724609,37.0349006652832,22.6756992340088
"2181","Redcliffs",2008,9,0.663000047206879,32.7159004211426,17.4267997741699
"2182","Redcliffs",2008,10,11.2130002975464,25.3617000579834,9.52169990539551
"2183","Redcliffs",2008,11,29.0590019226074,18.2612991333008,6.57800006866455
"2184","Redcliffs",2008,12,37.1680030822754,8.94309997558594,0.150700002908707
"2185","Redcliffs",2009,1,29.4690017700195,11.4687004089355,0.945699989795685
"2186","Redcliffs",2009,2,43.5560035705566,12.8488998413086,2.38380002975464
"2187","Redcliffs",2009,3,0,18.1466999053955,4.41079998016357
"2188","Redcliffs",2009,4,7.99200057983398,21.1581001281738,7.30079984664917
"2189","Redcliffs",2009,5,0.307000011205673,30.8113994598389,16.4276008605957
"2190","Redcliffs",2009,6,6.40000009536743,31.0571002960205,16.7180995941162
"2191","Redcliffs",2009,7,5.01900005340576,37.9222984313965,22.3337993621826
"2192","Redcliffs",2009,8,2.56500005722046,36.0666999816895,20.9503002166748
"2193","Redcliffs",2009,9,5.53500032424927,33.1827011108398,18.7891006469727
"2194","Redcliffs",2009,10,0,21.8080005645752,9.02320003509521
"2195","Redcliffs",2009,11,6.23900032043457,18.8309993743896,4.97809982299805
"2196","Redcliffs",2009,12,37.9560012817383,8.05529975891113,-1.20949995517731
"2197","Redcliffs",2010,1,72.3220062255859,10.5158004760742,0.709299981594086
"2198","Redcliffs",2010,2,66.7020034790039,11.809100151062,2.46630001068115
"2199","Redcliffs",2010,3,25.9160003662109,15.7644996643066,4.26779985427856
"2200","Redcliffs",2010,4,16.8290004730225,20.6783008575439,7.0068998336792
"2201","Redcliffs",2010,5,2.99600005149841,24.6068992614746,10.3526000976562
"2202","Redcliffs",2010,6,7.53200054168701,33.5568008422852,18.8554000854492
"2203","Redcliffs",2010,7,6.52500009536743,38.0399017333984,22.1112995147705
"2204","Redcliffs",2010,8,31.6180019378662,35.2893981933594,20.9197006225586
"2205","Redcliffs",2010,9,0,33.3849983215332,17.377799987793
"2206","Redcliffs",2010,10,62.1310043334961,23.237699508667,12.1230001449585
"2207","Redcliffs",2010,11,21.5650005340576,15.0762996673584,3.13229990005493
"2208","Redcliffs",2010,12,124.888008117676,11.9041996002197,3.33150005340576
"2209","Redcliffs",2011,1,1.14100003242493,10.6401996612549,-0.668600022792816
"2210","Redcliffs",2011,2,49.8140029907227,11.3011999130249,0.0562999993562698
"2211","Redcliffs",2011,3,23.6560020446777,16.74169921875,4.78159999847412
"2212","Redcliffs",2011,4,16.8700008392334,20.5272998809814,7.60090017318726
"2213","Redcliffs",2011,5,17.3790016174316,23.8665008544922,10.4575004577637
"2214","Redcliffs",2011,6,0,32.2074012756348,16.8227996826172
"2215","Redcliffs",2011,7,18.9479999542236,35.6665992736816,20.7549991607666
"2216","Redcliffs",2011,8,1.34200000762939,37.326301574707,22.4708003997803
"2217","Redcliffs",2011,9,20.9190006256104,32.3633995056152,17.729700088501
"2218","Redcliffs",2011,10,41.1580009460449,24.1212005615234,10.629599571228
"2219","Redcliffs",2011,11,15.8260011672974,15.4877996444702,3.82540011405945
"2220","Redcliffs",2011,12,8.42300033569336,10.1823997497559,-0.78659999370575
"2221","Redcliffs",2012,1,17.601001739502,12.6212997436523,0.165700003504753
"2222","Redcliffs",2012,2,35.1310005187988,12.9702997207642,1.85080003738403
"2223","Redcliffs",2012,3,12.0880002975464,18.1881008148193,4.22109985351562
"2224","Redcliffs",2012,4,12.7180004119873,23.0701999664307,9.33650016784668
"2225","Redcliffs",2012,5,0,29.5471000671387,14.9288997650146
"2226","Redcliffs",2012,6,0,35.2025985717773,19.0594005584717
"2227","Redcliffs",2012,7,41.6660003662109,35.7254981994629,21.2917003631592
"2228","Redcliffs",2012,8,45.3790016174316,35.8331985473633,22.5102996826172
"2229","Redcliffs",2012,9,30.9400005340576,31.7975997924805,18.5051002502441
"2230","Redcliffs",2012,10,31.6220016479492,25.2057991027832,11.7665996551514
"2231","Redcliffs",2012,11,4.02600002288818,19.2548007965088,5.7056999206543
"2232","Redcliffs",2012,12,32.8720016479492,10.2938003540039,1.86580002307892
"2233","Redcliffs",2013,1,18.4479999542236,8.66860008239746,-2.47970008850098
"2234","Redcliffs",2013,2,10.6400003433228,12.387900352478,0.714699983596802
"2235","Redcliffs",2013,3,15.5380010604858,20.0289001464844,6.26230001449585
"2236","Redcliffs",2013,4,11.5600004196167,23.0562000274658,8.91349983215332
"2237","Redcliffs",2013,5,8.0580005645752,27.8134994506836,13.6298999786377
"2238","Redcliffs",2013,6,0,35.7397003173828,19.3624992370605
"2239","Redcliffs",2013,7,28.5040016174316,37.1189994812012,22.9834995269775
"2240","Redcliffs",2013,8,33.7220001220703,34.9832992553711,21.3271999359131
"2241","Redcliffs",2013,9,73.3550033569336,29.11549949646,16.8150005340576
"2242","Redcliffs",2013,10,8.44400024414062,22.1245002746582,8.75559997558594
"2243","Redcliffs",2013,11,26.5340003967285,16.6618003845215,4.58780002593994
"2244","Redcliffs",2013,12,18.4450016021729,8.13329982757568,-2.90009999275208
"2245","Redcliffs",2014,1,9.67700004577637,13.8781003952026,0.52810001373291
"2246","Redcliffs",2014,2,14.3900003433228,15.243800163269,3.26279997825623
"2247","Redcliffs",2014,3,16.7180004119873,18.8295993804932,5.65420007705688
"2248","Redcliffs",2014,4,15.4060010910034,23.2099990844727,9.27369976043701
"2249","Redcliffs",2014,5,6.96200037002563,27.8990001678467,13.5145998001099
"2250","Redcliffs",2014,6,0,34.7001991271973,17.8159008026123
"2251","Redcliffs",2014,7,16.7119998931885,37.5747985839844,21.6018009185791
"2252","Redcliffs",2014,8,59.6349983215332,32.953800201416,19.8488006591797
"2253","Redcliffs",2014,9,90.8740005493164,32.2477989196777,18.6406002044678
"2254","Redcliffs",2014,10,0.133000001311302,26.1697006225586,12.3878002166748
"2255","Redcliffs",2014,11,10.08899974823,17.0976009368896,4.519700050354
"2256","Redcliffs",2014,12,22.0170001983643,11.7121000289917,2.85940003395081
"2257","Redcliffs",2015,1,22.9380016326904,12.5300006866455,1.8600001335144
"2258","Redcliffs",2015,2,35.1529998779297,17.6100006103516,4.74000024795532
"2259","Redcliffs",2015,3,40.8540000915527,20.6900005340576,7.5600004196167
"2260","Redcliffs",2015,4,13.3950004577637,22.4400005340576,8.45000076293945
"2261","Redcliffs",2015,5,39.2980003356934,25.0000019073486,12.3500003814697
"2262","Redcliffs",2015,6,6.57200050354004,35.8800010681152,18.8800010681152
"2263","Redcliffs",2015,7,24.9400005340576,34.8500022888184,19.7400016784668
"2264","Redcliffs",2015,8,25.0040016174316,35.7800025939941,21.8500003814697
"2265","Redcliffs",2015,9,17.5340003967285,33.2300033569336,19.0900001525879
"2266","Redcliffs",2015,10,35.4490013122559,25.7200012207031,13.6800003051758
"2267","Redcliffs",2015,11,15.3120002746582,15.1300010681152,2.92000007629395
"2268","Redcliffs",2015,12,18.9550018310547,9.85000038146973,-0.590000033378601
"2269","Redcliffs",2016,1,43.0050010681152,9.98000049591064,0.260000020265579
"2270","Redcliffs",2016,2,15.1940011978149,16.6200008392334,2.65000009536743
"2271","Redcliffs",2016,3,19.5450000762939,19.8400001525879,6.10000038146973
"2272","Redcliffs",2016,4,57.0660018920898,21.8000011444092,9.27000045776367
"2273","Redcliffs",2016,5,7.17600011825562,25.9700012207031,13.0900001525879
"2274","Redcliffs",2016,6,4.47300004959106,36.8000030517578,19.7400016784668
"2275","Redcliffs",2016,7,15.9060010910034,37.8800010681152,21.4600009918213
"2276","Redcliffs",2016,8,40.0060005187988,34.9800033569336,20.6000003814697
"2277","Redcliffs",2016,9,26.5860004425049,30.3900012969971,16.8000011444092
"2278","Redcliffs",2016,10,13.1400003433228,25.9300003051758,12.9300003051758
"2279","Redcliffs",2016,11,22.0650005340576,19.060001373291,6.50000047683716
"2280","Redcliffs",2016,12,63.6810035705566,10.5000009536743,0.670000016689301
"2281","Redcliffs",2017,1,78.3200073242188,9.0600004196167,1.46000003814697
"2282","Redcliffs",2017,2,29.0170021057129,13.9300003051758,5.13000011444092
"2283","Redcliffs",2017,3,20.0830001831055,20.7000007629395,6.83000040054321
"2284","Redcliffs",2017,4,7.92200040817261,22.1900005340576,8.65000057220459
"2285","Redcliffs",2017,5,16.1420001983643,27.6600017547607,13.1600008010864
"2286","Redcliffs",2017,6,0,36.2100028991699,19.1500015258789
"2287","Redcliffs",2017,7,55.1240043640137,37.620002746582,22.0100002288818
"2288","Redcliffs",2017,8,31.4930019378662,35.7600021362305,21.9600009918213
"2289","Redcliffs",2017,9,24.94700050354,29.9900016784668,16.9300003051758
"2290","Redcliffs",2017,10,0,25.2700004577637,9.68000030517578
"2291","Redcliffs",2017,11,0,20.1100006103516,7.21000051498413
"2292","Redcliffs",2017,12,3.25300025939941,13.4600009918213,0.770000040531158
"2293","Redcliffs",2018,1,39.201000213623,13.8500003814697,2.45000004768372
"2294","Redcliffs",2018,2,25.1410007476807,13.5600004196167,1.5900000333786
"2295","Redcliffs",2018,3,29.2040004730225,16.4500007629395,4.77000045776367
"2296","Redcliffs",2018,4,13.7410011291504,25.0700016021729,10.2000007629395
"2297","Redcliffs",2018,5,10.7370004653931,28.3700008392334,14.5100002288818
"2298","Redcliffs",2018,6,0,35.8800010681152,19.0900001525879
"2299","Redcliffs",2018,7,35.1640014648438,38.0500030517578,23.0800018310547
"2300","Redcliffs",2018,8,27.3290004730225,36.7200012207031,22.3800010681152
"2301","Redcliffs",2018,9,2.43700003623962,33.7100028991699,19
"2302","Redcliffs",2018,10,54.9510040283203,22.0900001525879,10.8700008392334
"2303","Redcliffs",2018,11,12.4650001525879,15.9400005340576,3.44000005722046
"2304","Redcliffs",2018,12,24.1270008087158,10.8800001144409,0.840000033378601
"2305","BSV",1995,1,83.7200012207031,10.0437002182007,1.99790000915527
"2306","BSV",1995,2,15.7910003662109,19.2703990936279,4.99350023269653
"2307","BSV",1995,3,43.5740013122559,17.0902004241943,5.35650014877319
"2308","BSV",1995,4,8.58300018310547,21.50119972229,7.76119995117188
"2309","BSV",1995,5,9.71100044250488,25.067699432373,11.2249002456665
"2310","BSV",1995,6,2.30900001525879,31.3386001586914,15.9364995956421
"2311","BSV",1995,7,1.18500006198883,37.9421005249023,22.9398994445801
